"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2005","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2005","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2005","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2005","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2006","Belgium","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","6",""
"2006","Belgium","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","14",""
"2006","Belgium","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","26",""
"2006","Belgium","Last online purchase: in the last 3 months","Students","Percentage of individuals","15",""
"2006","Bulgaria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","0","n"
"2006","Bulgaria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","1",""
"2006","Bulgaria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","5",""
"2006","Bulgaria","Last online purchase: in the last 3 months","Students","Percentage of individuals","4",""
"2006","Czechia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","3",""
"2006","Czechia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","6",""
"2006","Czechia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","19",""
"2006","Czechia","Last online purchase: in the last 3 months","Students","Percentage of individuals","12",""
"2006","Denmark","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","23",""
"2006","Denmark","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","30",""
"2006","Denmark","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","42",""
"2006","Denmark","Last online purchase: in the last 3 months","Students","Percentage of individuals","40",""
"2006","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","29",""
"2006","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","39",""
"2006","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","48",""
"2006","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Students","Percentage of individuals","53",""
"2006","Estonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","2",""
"2006","Estonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","4",""
"2006","Estonia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","7",""
"2006","Estonia","Last online purchase: in the last 3 months","Students","Percentage of individuals","4",""
"2006","Ireland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","5",""
"2006","Ireland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","20",""
